Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
09/10/2007 00:30,0.356,G,102,30.564,G,102,,
09/10/2007 00:45,0.356,G,102,30.564,G,102,,
09/10/2007 01:00,0.356,G,102,30.564,G,102,,
09/10/2007 01:15,0.356,G,102,30.564,G,102,,
09/10/2007 01:30,0.356,G,102,30.564,G,102,,
09/10/2007 01:45,0.356,G,102,30.564,G,102,,
09/10/2007 02:00,0.356,G,102,30.564,G,102,,
09/10/2007 02:15,0.356,G,102,30.564,G,102,,
09/10/2007 02:30,0.356,G,102,30.564,G,102,,
09/10/2007 02:45,0.356,G,102,30.564,G,102,,
09/10/2007 03:00,0.356,G,102,30.564,G,102,,
09/10/2007 03:15,0.356,G,102,30.564,G,102,,
09/10/2007 03:30,0.355,G,102,30.563,G,102,,
09/10/2007 03:45,0.356,G,102,30.564,G,102,,
09/10/2007 04:00,0.356,G,102,30.564,G,102,,
09/10/2007 04:15,0.356,G,102,30.564,G,102,,
09/10/2007 04:30,0.356,G,102,30.564,G,102,,
09/10/2007 04:45,0.356,G,102,30.564,G,102,,
09/10/2007 05:00,0.356,G,102,30.564,G,102,,
09/10/2007 05:15,0.356,G,102,30.564,G,102,,
09/10/2007 05:30,0.356,G,102,30.564,G,102,,
09/10/2007 05:45,0.355,G,102,30.563,G,102,,
09/10/2007 06:00,0.356,G,102,30.564,G,102,,
09/10/2007 06:15,0.357,G,102,30.565,G,102,,
09/10/2007 06:30,0.357,G,102,30.565,G,102,,
09/10/2007 06:45,0.358,G,102,30.566,G,102,,
09/10/2007 07:00,0.36,G,102,30.568,G,102,,
09/10/2007 07:15,0.365,G,102,30.573,G,102,,
09/10/2007 07:30,0.373,G,102,30.581,G,102,,
09/10/2007 07:45,0.388,G,102,30.596,G,102,,
09/10/2007 08:00,0.398,G,102,30.606,G,102,,
09/10/2007 08:15,0.427,G,102,30.635,G,102,,
09/10/2007 08:30,0.428,G,102,30.636,G,102,,
09/10/2007 08:45,0.414,G,102,30.622,G,102,,
09/10/2007 09:00,0.405,G,102,30.613,G,102,,
09/10/2007 09:15,0.399,G,102,30.607,G,102,,
09/10/2007 09:30,0.4,G,102,30.608,G,102,,
09/10/2007 09:45,0.405,G,102,30.613,G,102,,
09/10/2007 10:00,0.41,G,102,30.618,G,102,,
09/10/2007 10:15,0.412,G,102,30.62,G,102,,
09/10/2007 10:30,0.413,G,102,30.621,G,102,,
09/10/2007 10:45,0.412,G,102,30.62,G,102,,
09/10/2007 11:00,0.41,G,102,30.618,G,102,,
09/10/2007 11:15,0.407,G,102,30.615,G,102,,
09/10/2007 11:30,0.403,G,102,30.611,G,102,,
09/10/2007 11:45,0.399,G,102,30.607,G,102,,
09/10/2007 12:00,0.397,G,102,30.605,G,102,,
09/10/2007 12:15,0.396,G,102,30.604,G,102,,
09/10/2007 12:30,0.395,G,102,30.603,G,102,,
09/10/2007 12:45,0.394,G,102,30.602,G,102,,
09/10/2007 13:00,0.393,G,102,30.601,G,102,,
09/10/2007 13:15,0.39,G,102,30.598,G,102,,
09/10/2007 13:30,0.389,G,102,30.597,G,102,,
09/10/2007 13:45,0.385,G,102,30.593,G,102,,
09/10/2007 14:00,0.386,G,102,30.594,G,102,,
09/10/2007 14:15,0.387,G,102,30.595,G,102,,
09/10/2007 14:30,0.385,G,102,30.593,G,102,,
09/10/2007 14:45,0.386,G,102,30.594,G,102,,
09/10/2007 15:00,0.387,G,102,30.595,G,102,,
09/10/2007 15:15,0.387,G,102,30.595,G,102,,
09/10/2007 15:30,0.386,G,102,30.594,G,102,,
09/10/2007 15:45,0.384,G,102,30.592,G,102,,
09/10/2007 16:00,0.386,G,102,30.594,G,102,,
09/10/2007 16:15,0.381,G,102,30.589,G,102,,
09/10/2007 16:30,0.377,G,102,30.585,G,102,,
09/10/2007 16:45,0.378,G,102,30.586,G,102,,
09/10/2007 17:00,0.376,G,102,30.584,G,102,,
09/10/2007 17:15,0.377,G,102,30.585,G,102,,
09/10/2007 17:30,0.374,G,102,30.582,G,102,,
09/10/2007 17:45,0.374,G,102,30.582,G,102,,
09/10/2007 18:00,0.373,G,102,30.581,G,102,,
09/10/2007 18:15,0.373,G,102,30.581,G,102,,
09/10/2007 18:30,0.372,G,102,30.58,G,102,,
09/10/2007 18:45,0.372,G,102,30.58,G,102,,
09/10/2007 19:00,0.372,G,102,30.58,G,102,,
09/10/2007 19:15,0.373,G,102,30.581,G,102,,
09/10/2007 19:30,0.374,G,102,30.582,G,102,,
09/10/2007 19:45,0.374,G,102,30.582,G,102,,
09/10/2007 20:00,0.376,G,102,30.584,G,102,,
09/10/2007 20:15,0.375,G,102,30.583,G,102,,
09/10/2007 20:30,0.376,G,102,30.584,G,102,,
09/10/2007 20:45,0.375,G,102,30.583,G,102,,
09/10/2007 21:00,0.376,G,102,30.584,G,102,,
09/10/2007 21:15,0.377,G,102,30.585,G,102,,
09/10/2007 21:30,0.375,G,102,30.583,G,102,,
09/10/2007 21:45,0.376,G,102,30.584,G,102,,
09/10/2007 22:00,0.376,G,102,30.584,G,102,,
09/10/2007 22:15,0.375,G,102,30.583,G,102,,
09/10/2007 22:30,0.375,G,102,30.583,G,102,,
09/10/2007 22:45,0.375,G,102,30.583,G,102,,
09/10/2007 23:00,0.375,G,102,30.583,G,102,,
09/10/2007 23:15,0.374,G,102,30.582,G,102,,
09/10/2007 23:30,0.375,G,102,30.583,G,102,,
09/10/2007 23:45,0.373,G,102,30.581,G,102,,
10/10/2007 00:00,0.373,G,102,30.581,G,102,,
10/10/2007 00:15,0.373,G,102,30.581,G,102,,
10/10/2007 00:30,0.374,G,102,30.582,G,102,,
10/10/2007 00:45,0.375,G,102,30.583,G,102,,
10/10/2007 01:00,0.375,G,102,30.583,G,102,,
10/10/2007 01:15,0.374,G,102,30.582,G,102,,
10/10/2007 01:30,0.373,G,102,30.581,G,102,,
10/10/2007 01:45,0.373,G,102,30.581,G,102,,
10/10/2007 02:00,0.375,G,102,30.583,G,102,,
10/10/2007 02:15,0.374,G,102,30.582,G,102,,
10/10/2007 02:30,0.374,G,102,30.582,G,102,,
10/10/2007 02:45,0.375,G,102,30.583,G,102,,
10/10/2007 03:00,0.374,G,102,30.582,G,102,,
10/10/2007 03:15,0.375,G,102,30.583,G,102,,
10/10/2007 03:30,0.375,G,102,30.583,G,102,,
10/10/2007 03:45,0.374,G,102,30.582,G,102,,
10/10/2007 04:00,0.374,G,102,30.582,G,102,,
10/10/2007 04:15,0.373,G,102,30.581,G,102,,
10/10/2007 04:30,0.373,G,102,30.581,G,102,,
10/10/2007 04:45,0.372,G,102,30.58,G,102,,
10/10/2007 05:00,0.372,G,102,30.58,G,102,,
10/10/2007 05:15,0.371,G,102,30.579,G,102,,
10/10/2007 05:30,0.372,G,102,30.58,G,102,,
10/10/2007 05:45,0.371,G,102,30.579,G,102,,
10/10/2007 06:00,0.372,G,102,30.58,G,102,,
10/10/2007 06:15,0.372,G,102,30.58,G,102,,
10/10/2007 06:30,0.371,G,102,30.579,G,102,,
10/10/2007 06:45,0.372,G,102,30.58,G,102,,
10/10/2007 07:00,0.372,G,102,30.58,G,102,,
10/10/2007 07:15,0.371,G,102,30.579,G,102,,
10/10/2007 07:30,0.372,G,102,30.58,G,102,,
10/10/2007 07:45,0.372,G,102,30.58,G,102,,
10/10/2007 08:00,0.371,G,102,30.579,G,102,,
10/10/2007 08:15,0.372,G,102,30.58,G,102,,
10/10/2007 08:30,0.371,G,102,30.579,G,102,,
10/10/2007 08:45,0.371,G,102,30.579,G,102,,
10/10/2007 09:00,0.371,G,102,30.579,G,102,,
10/10/2007 09:15,0.371,G,102,30.579,G,102,,
10/10/2007 09:30,0.37,G,102,30.578,G,102,,
10/10/2007 09:45,0.37,G,102,30.578,G,102,,
10/10/2007 10:00,0.37,G,102,30.578,G,102,,
10/10/2007 10:15,0.37,G,102,30.578,G,102,,
10/10/2007 10:30,0.37,G,102,30.578,G,102,,
10/10/2007 10:45,0.369,G,102,30.577,G,102,,
10/10/2007 11:00,0.369,G,102,30.577,G,102,,
10/10/2007 11:15,0.368,G,102,30.576,G,102,,
10/10/2007 11:30,0.368,G,102,30.576,G,102,,
10/10/2007 11:45,0.368,G,102,30.576,G,102,,
10/10/2007 12:00,0.367,G,102,30.575,G,102,,
10/10/2007 12:15,0.368,G,102,30.576,G,102,,
10/10/2007 12:30,0.367,G,102,30.575,G,102,,
10/10/2007 12:45,0.367,G,102,30.575,G,102,,
10/10/2007 13:00,0.367,G,102,30.575,G,102,,
10/10/2007 13:15,0.367,G,102,30.575,G,102,,
10/10/2007 13:30,0.368,G,102,30.576,G,102,,
10/10/2007 13:45,0.367,G,102,30.575,G,102,,
10/10/2007 14:00,0.367,G,102,30.575,G,102,,
10/10/2007 14:15,0.368,G,102,30.576,G,102,,
10/10/2007 14:30,0.367,G,102,30.575,G,102,,
10/10/2007 14:45,0.367,G,102,30.575,G,102,,
10/10/2007 15:00,0.367,G,102,30.575,G,102,,
10/10/2007 15:15,0.367,G,102,30.575,G,102,,
10/10/2007 15:30,0.367,G,102,30.575,G,102,,
10/10/2007 15:45,0.367,G,102,30.575,G,102,,
10/10/2007 16:00,0.367,G,102,30.575,G,102,,
10/10/2007 16:15,0.367,G,102,30.575,G,102,,
10/10/2007 16:30,0.367,G,102,30.575,G,102,,
10/10/2007 16:45,0.366,G,102,30.574,G,102,,
10/10/2007 17:00,0.366,G,102,30.574,G,102,,
10/10/2007 17:15,0.366,G,102,30.574,G,102,,
10/10/2007 17:30,0.366,G,102,30.574,G,102,,
10/10/2007 17:45,0.366,G,102,30.574,G,102,,
10/10/2007 18:00,0.366,G,102,30.574,G,102,,
10/10/2007 18:15,0.366,G,102,30.574,G,102,,
10/10/2007 18:30,0.366,G,102,30.574,G,102,,
10/10/2007 18:45,0.366,G,102,30.574,G,102,,
10/10/2007 19:00,0.366,G,102,30.574,G,102,,
10/10/2007 19:15,0.366,G,102,30.574,G,102,,
10/10/2007 19:30,0.366,G,102,30.574,G,102,,
10/10/2007 19:45,0.366,G,102,30.574,G,102,,
10/10/2007 20:00,0.366,G,102,30.574,G,102,,
10/10/2007 20:15,0.366,G,102,30.574,G,102,,
10/10/2007 20:30,0.366,G,102,30.574,G,102,,
10/10/2007 20:45,0.366,G,102,30.574,G,102,,
10/10/2007 21:00,0.366,G,102,30.574,G,102,,
10/10/2007 21:15,0.366,G,102,30.574,G,102,,
10/10/2007 21:30,0.366,G,102,30.574,G,102,,
10/10/2007 21:45,0.366,G,102,30.574,G,102,,
10/10/2007 22:00,0.366,G,102,30.574,G,102,,
10/10/2007 22:15,0.366,G,102,30.574,G,102,,
10/10/2007 22:30,0.366,G,102,30.574,G,102,,
10/10/2007 22:45,0.366,G,102,30.574,G,102,,
10/10/2007 23:00,0.366,G,102,30.574,G,102,,
10/10/2007 23:15,0.365,G,102,30.573,G,102,,
10/10/2007 23:30,0.365,G,102,30.573,G,102,,
10/10/2007 23:45,0.365,G,102,30.573,G,102,,
11/10/2007 00:00,0.365,G,102,30.573,G,102,,
11/10/2007 00:15,0.365,G,102,30.573,G,102,,
11/10/2007 00:30,0.365,G,102,30.573,G,102,,
11/10/2007 00:45,0.364,G,102,30.572,G,102,,
11/10/2007 01:00,0.364,G,102,30.572,G,102,,
11/10/2007 01:15,0.364,G,102,30.572,G,102,,
11/10/2007 01:30,0.364,G,102,30.572,G,102,,
11/10/2007 01:45,0.364,G,102,30.572,G,102,,
11/10/2007 02:00,0.364,G,102,30.572,G,102,,
11/10/2007 02:15,0.364,G,102,30.572,G,102,,
11/10/2007 02:30,0.365,G,102,30.573,G,102,,
11/10/2007 02:45,0.364,G,102,30.572,G,102,,
11/10/2007 03:00,0.365,G,102,30.573,G,102,,
11/10/2007 03:15,0.364,G,102,30.572,G,102,,
11/10/2007 03:30,0.365,G,102,30.573,G,102,,
11/10/2007 03:45,0.364,G,102,30.572,G,102,,
11/10/2007 04:00,0.364,G,102,30.572,G,102,,
11/10/2007 04:15,0.364,G,102,30.572,G,102,,
11/10/2007 04:30,0.364,G,102,30.572,G,102,,
11/10/2007 04:45,0.364,G,102,30.572,G,102,,
11/10/2007 05:00,0.364,G,102,30.572,G,102,,
11/10/2007 05:15,0.364,G,102,30.572,G,102,,
11/10/2007 05:30,0.364,G,102,30.572,G,102,,
11/10/2007 05:45,0.364,G,102,30.572,G,102,,
11/10/2007 06:00,0.364,G,102,30.572,G,102,,
11/10/2007 06:15,0.364,G,102,30.572,G,102,,
11/10/2007 06:30,0.364,G,102,30.572,G,102,,
11/10/2007 06:45,0.364,G,102,30.572,G,102,,
11/10/2007 07:00,0.364,G,102,30.572,G,102,,
11/10/2007 07:15,0.364,G,102,30.572,G,102,,
11/10/2007 07:30,0.364,G,102,30.572,G,102,,
11/10/2007 07:45,0.364,G,102,30.572,G,102,,
11/10/2007 08:00,0.364,G,102,30.572,G,102,,
11/10/2007 08:15,0.364,G,102,30.572,G,102,,
11/10/2007 08:30,0.364,G,102,30.572,G,102,,
11/10/2007 08:45,0.363,G,102,30.571,G,102,,
11/10/2007 09:00,0.364,G,102,30.572,G,102,,
11/10/2007 09:15,0.363,G,102,30.571,G,102,,
11/10/2007 09:30,0.364,G,102,30.572,G,102,,
11/10/2007 09:45,0.364,G,102,30.572,G,102,,
11/10/2007 10:00,0.363,G,102,30.571,G,102,,
11/10/2007 10:15,0.364,G,102,30.572,G,102,,
11/10/2007 10:30,0.365,G,102,30.573,G,102,,
11/10/2007 10:45,0.363,G,102,30.571,G,102,,
11/10/2007 11:00,0.365,G,102,30.573,G,102,,
11/10/2007 11:15,0.361,G,102,30.569,G,102,,
11/10/2007 11:30,0.363,G,102,30.571,G,102,,
11/10/2007 11:45,0.361,G,102,30.569,G,102,,
11/10/2007 12:00,0.36,G,102,30.568,G,102,,
11/10/2007 12:15,0.362,G,102,30.57,G,102,,
11/10/2007 12:30,0.362,G,102,30.57,G,102,,
11/10/2007 12:45,0.361,G,102,30.569,G,102,,
11/10/2007 13:00,0.361,G,102,30.569,G,102,,
11/10/2007 13:15,0.361,G,102,30.569,G,102,,
11/10/2007 13:30,0.36,G,102,30.568,G,102,,
11/10/2007 13:45,0.36,G,102,30.568,G,102,,
11/10/2007 14:00,0.36,G,102,30.568,G,102,,
11/10/2007 14:15,0.359,G,102,30.567,G,102,,
11/10/2007 14:30,0.36,G,102,30.568,G,102,,
11/10/2007 14:45,0.361,G,102,30.569,G,102,,
11/10/2007 15:00,0.361,G,102,30.569,G,102,,
11/10/2007 15:15,0.362,G,102,30.57,G,102,,
11/10/2007 15:30,0.36,G,102,30.568,G,102,,
11/10/2007 15:45,0.363,G,102,30.571,G,102,,
11/10/2007 16:00,0.36,G,102,30.568,G,102,,
11/10/2007 16:15,0.361,G,102,30.569,G,102,,
11/10/2007 16:30,0.361,G,102,30.569,G,102,,
11/10/2007 16:45,0.36,G,102,30.568,G,102,,
11/10/2007 17:00,0.361,G,102,30.569,G,102,,
11/10/2007 17:15,0.363,G,102,30.571,G,102,,
11/10/2007 17:30,0.361,G,102,30.569,G,102,,
11/10/2007 17:45,0.361,G,102,30.569,G,102,,
11/10/2007 18:00,0.362,G,102,30.57,G,102,,
11/10/2007 18:15,0.36,G,102,30.568,G,102,,
11/10/2007 18:30,0.361,G,102,30.569,G,102,,
11/10/2007 18:45,0.361,G,102,30.569,G,102,,
11/10/2007 19:00,0.361,G,102,30.569,G,102,,
11/10/2007 19:15,0.361,G,102,30.569,G,102,,
11/10/2007 19:30,0.363,G,102,30.571,G,102,,
11/10/2007 19:45,0.361,G,102,30.569,G,102,,
11/10/2007 20:00,0.361,G,102,30.569,G,102,,
11/10/2007 20:15,0.361,G,102,30.569,G,102,,
11/10/2007 20:30,0.361,G,102,30.569,G,102,,
11/10/2007 20:45,0.361,G,102,30.569,G,102,,
11/10/2007 21:00,0.36,G,102,30.568,G,102,,
11/10/2007 21:15,0.361,G,102,30.569,G,102,,
11/10/2007 21:30,0.361,G,102,30.569,G,102,,
11/10/2007 21:45,0.36,G,102,30.568,G,102,,
11/10/2007 22:00,0.361,G,102,30.569,G,102,,
11/10/2007 22:15,0.36,G,102,30.568,G,102,,
11/10/2007 22:30,0.361,G,102,30.569,G,102,,
11/10/2007 22:45,0.36,G,102,30.568,G,102,,
11/10/2007 23:00,0.36,G,102,30.568,G,102,,
11/10/2007 23:15,0.36,G,102,30.568,G,102,,
11/10/2007 23:30,0.36,G,102,30.568,G,102,,
11/10/2007 23:45,0.359,G,102,30.567,G,102,,
12/10/2007 00:00,0.359,G,102,30.567,G,102,,
12/10/2007 00:15,0.359,G,102,30.567,G,102,,
12/10/2007 00:30,0.359,G,102,30.567,G,102,,
12/10/2007 00:45,0.36,G,102,30.568,G,102,,
12/10/2007 01:00,0.359,G,102,30.567,G,102,,
12/10/2007 01:15,0.36,G,102,30.568,G,102,,
12/10/2007 01:30,0.36,G,102,30.568,G,102,,
12/10/2007 01:45,0.359,G,102,30.567,G,102,,
12/10/2007 02:00,0.359,G,102,30.567,G,102,,
12/10/2007 02:15,0.36,G,102,30.568,G,102,,
12/10/2007 02:30,0.359,G,102,30.567,G,102,,
12/10/2007 02:45,0.359,G,102,30.567,G,102,,
12/10/2007 03:00,0.359,G,102,30.567,G,102,,
12/10/2007 03:15,0.359,G,102,30.567,G,102,,
12/10/2007 03:30,0.36,G,102,30.568,G,102,,
12/10/2007 03:45,0.36,G,102,30.568,G,102,,
12/10/2007 04:00,0.36,G,102,30.568,G,102,,
12/10/2007 04:15,0.36,G,102,30.568,G,102,,
12/10/2007 04:30,0.36,G,102,30.568,G,102,,
12/10/2007 04:45,0.36,G,102,30.568,G,102,,
12/10/2007 05:00,0.36,G,102,30.568,G,102,,
12/10/2007 05:15,0.36,G,102,30.568,G,102,,
12/10/2007 05:30,0.36,G,102,30.568,G,102,,
12/10/2007 05:45,0.36,G,102,30.568,G,102,,
12/10/2007 06:00,0.36,G,102,30.568,G,102,,
12/10/2007 06:15,0.36,G,102,30.568,G,102,,
12/10/2007 06:30,0.359,G,102,30.567,G,102,,
12/10/2007 06:45,0.359,G,102,30.567,G,102,,
12/10/2007 07:00,0.359,G,102,30.567,G,102,,
12/10/2007 07:15,0.359,G,102,30.567,G,102,,
12/10/2007 07:30,0.359,G,102,30.567,G,102,,
12/10/2007 07:45,0.359,G,102,30.567,G,102,,
12/10/2007 08:00,0.36,G,102,30.568,G,102,,
12/10/2007 08:15,0.36,G,102,30.568,G,102,,
12/10/2007 08:30,0.36,G,102,30.568,G,102,,
12/10/2007 08:45,0.361,G,102,30.569,G,102,,
12/10/2007 09:00,0.359,G,102,30.567,G,102,,
12/10/2007 09:15,0.36,G,102,30.568,G,102,,
12/10/2007 09:30,0.36,G,102,30.568,G,102,,
12/10/2007 09:45,0.36,G,102,30.568,G,102,,
12/10/2007 10:00,0.359,G,102,30.567,G,102,,
12/10/2007 10:15,0.36,G,102,30.568,G,102,,
12/10/2007 10:30,0.359,G,102,30.567,G,102,,
12/10/2007 10:45,0.36,G,102,30.568,G,102,,
12/10/2007 11:00,0.358,G,102,30.566,G,102,,
12/10/2007 11:15,0.358,G,102,30.566,G,102,,
12/10/2007 11:30,0.358,G,102,30.566,G,102,,
12/10/2007 11:45,0.359,G,102,30.567,G,102,,
12/10/2007 12:00,0.359,G,102,30.567,G,102,,
12/10/2007 12:15,0.359,G,102,30.567,G,102,,
12/10/2007 12:30,0.358,G,102,30.566,G,102,,
12/10/2007 12:45,0.359,G,102,30.567,G,102,,
12/10/2007 13:00,0.358,G,102,30.566,G,102,,
12/10/2007 13:15,0.358,G,102,30.566,G,102,,
12/10/2007 13:30,0.358,G,102,30.566,G,102,,
12/10/2007 13:45,0.358,G,102,30.566,G,102,,
12/10/2007 14:00,0.358,G,102,30.566,G,102,,
12/10/2007 14:15,0.358,G,102,30.566,G,102,,
12/10/2007 14:30,0.359,G,102,30.567,G,102,,
12/10/2007 14:45,0.359,G,102,30.567,G,102,,
12/10/2007 15:00,0.358,G,102,30.566,G,102,,
12/10/2007 15:15,0.358,G,102,30.566,G,102,,
12/10/2007 15:30,0.358,G,102,30.566,G,102,,
12/10/2007 15:45,0.358,G,102,30.566,G,102,,
12/10/2007 16:00,0.359,G,102,30.567,G,102,,
12/10/2007 16:15,0.358,G,102,30.566,G,102,,
12/10/2007 16:30,0.358,G,102,30.566,G,102,,
12/10/2007 16:45,0.357,G,102,30.565,G,102,,
12/10/2007 17:00,0.358,G,102,30.566,G,102,,
12/10/2007 17:15,0.358,G,102,30.566,G,102,,
12/10/2007 17:30,0.358,G,102,30.566,G,102,,
12/10/2007 17:45,0.358,G,102,30.566,G,102,,
12/10/2007 18:00,0.358,G,102,30.566,G,102,,
12/10/2007 18:15,0.358,G,102,30.566,G,102,,
12/10/2007 18:30,0.358,G,102,30.566,G,102,,
12/10/2007 18:45,0.358,G,102,30.566,G,102,,
12/10/2007 19:00,0.357,G,102,30.565,G,102,,
12/10/2007 19:15,0.357,G,102,30.565,G,102,,
12/10/2007 19:30,0.357,G,102,30.565,G,102,,
12/10/2007 19:45,0.357,G,102,30.565,G,102,,
12/10/2007 20:00,0.357,G,102,30.565,G,102,,
12/10/2007 20:15,0.357,G,102,30.565,G,102,,
12/10/2007 20:30,0.357,G,102,30.565,G,102,,
12/10/2007 20:45,0.357,G,102,30.565,G,102,,
12/10/2007 21:00,0.358,G,102,30.566,G,102,,
12/10/2007 21:15,0.358,G,102,30.566,G,102,,
12/10/2007 21:30,0.358,G,102,30.566,G,102,,
12/10/2007 21:45,0.358,G,102,30.566,G,102,,
12/10/2007 22:00,0.358,G,102,30.566,G,102,,
12/10/2007 22:15,0.358,G,102,30.566,G,102,,
12/10/2007 22:30,0.358,G,102,30.566,G,102,,
12/10/2007 22:45,0.358,G,102,30.566,G,102,,
12/10/2007 23:00,0.358,G,102,30.566,G,102,,
12/10/2007 23:15,0.359,G,102,30.567,G,102,,
12/10/2007 23:30,0.359,G,102,30.567,G,102,,
12/10/2007 23:45,0.359,G,102,30.567,G,102,,
13/10/2007 00:00,0.359,G,102,30.567,G,102,,
13/10/2007 00:15,0.359,G,102,30.567,G,102,,
13/10/2007 00:30,0.359,G,102,30.567,G,102,,
13/10/2007 00:45,0.359,G,102,30.567,G,102,,
13/10/2007 01:00,0.359,G,102,30.567,G,102,,
13/10/2007 01:15,0.359,G,102,30.567,G,102,,
13/10/2007 01:30,0.359,G,102,30.567,G,102,,
13/10/2007 01:45,0.359,G,102,30.567,G,102,,
13/10/2007 02:00,0.359,G,102,30.567,G,102,,
13/10/2007 02:15,0.359,G,102,30.567,G,102,,
13/10/2007 02:30,0.359,G,102,30.567,G,102,,
13/10/2007 02:45,0.359,G,102,30.567,G,102,,
13/10/2007 03:00,0.359,G,102,30.567,G,102,,
13/10/2007 03:15,0.359,G,102,30.567,G,102,,
13/10/2007 03:30,0.359,G,102,30.567,G,102,,
13/10/2007 03:45,0.358,G,102,30.566,G,102,,
13/10/2007 04:00,0.359,G,102,30.567,G,102,,
13/10/2007 04:15,0.359,G,102,30.567,G,102,,
13/10/2007 04:30,0.359,G,102,30.567,G,102,,
13/10/2007 04:45,0.359,G,102,30.567,G,102,,
13/10/2007 05:00,0.359,G,102,30.567,G,102,,
13/10/2007 05:15,0.358,G,102,30.566,G,102,,
13/10/2007 05:30,0.358,G,102,30.566,G,102,,
13/10/2007 05:45,0.358,G,102,30.566,G,102,,
13/10/2007 06:00,0.359,G,102,30.567,G,102,,
13/10/2007 06:15,0.359,G,102,30.567,G,102,,
13/10/2007 06:30,0.359,G,102,30.567,G,102,,
13/10/2007 06:45,0.359,G,102,30.567,G,102,,
13/10/2007 07:00,0.359,G,102,30.567,G,102,,
13/10/2007 07:15,0.359,G,102,30.567,G,102,,
13/10/2007 07:30,0.359,G,102,30.567,G,102,,
13/10/2007 07:45,0.359,G,102,30.567,G,102,,
13/10/2007 08:00,0.359,G,102,30.567,G,102,,
13/10/2007 08:15,0.359,G,102,30.567,G,102,,
13/10/2007 08:30,0.359,G,102,30.567,G,102,,
13/10/2007 08:45,0.359,G,102,30.567,G,102,,
13/10/2007 09:00,0.358,G,102,30.566,G,102,,
13/10/2007 09:15,0.359,G,102,30.567,G,102,,
13/10/2007 09:30,0.359,G,102,30.567,G,102,,
13/10/2007 09:45,0.358,G,102,30.566,G,102,,
13/10/2007 10:00,0.358,G,102,30.566,G,102,,
13/10/2007 10:15,0.358,G,102,30.566,G,102,,
13/10/2007 10:30,0.358,G,102,30.566,G,102,,
13/10/2007 10:45,0.358,G,102,30.566,G,102,,
13/10/2007 11:00,0.357,G,102,30.565,G,102,,
13/10/2007 11:15,0.358,G,102,30.566,G,102,,
13/10/2007 11:30,0.358,G,102,30.566,G,102,,
13/10/2007 11:45,0.358,G,102,30.566,G,102,,
13/10/2007 12:00,0.357,G,102,30.565,G,102,,
13/10/2007 12:15,0.358,G,102,30.566,G,102,,
13/10/2007 12:30,0.358,G,102,30.566,G,102,,
13/10/2007 12:45,0.358,G,102,30.566,G,102,,
13/10/2007 13:00,0.358,G,102,30.566,G,102,,
13/10/2007 13:15,0.358,G,102,30.566,G,102,,
13/10/2007 13:30,0.357,G,102,30.565,G,102,,
13/10/2007 13:45,0.359,G,102,30.567,G,102,,
13/10/2007 14:00,0.359,G,102,30.567,G,102,,
13/10/2007 14:15,0.358,G,102,30.566,G,102,,
13/10/2007 14:30,0.358,G,102,30.566,G,102,,
13/10/2007 14:45,0.358,G,102,30.566,G,102,,
13/10/2007 15:00,0.358,G,102,30.566,G,102,,
13/10/2007 15:15,0.358,G,102,30.566,G,102,,
13/10/2007 15:30,0.357,G,102,30.565,G,102,,
13/10/2007 15:45,0.358,G,102,30.566,G,102,,
13/10/2007 16:00,0.357,G,102,30.565,G,102,,
13/10/2007 16:15,0.358,G,102,30.566,G,102,,
13/10/2007 16:30,0.357,G,102,30.565,G,102,,
13/10/2007 16:45,0.357,G,102,30.565,G,102,,
13/10/2007 17:00,0.358,G,102,30.566,G,102,,
13/10/2007 17:15,0.358,G,102,30.566,G,102,,
13/10/2007 17:30,0.358,G,102,30.566,G,102,,
13/10/2007 17:45,0.358,G,102,30.566,G,102,,
13/10/2007 18:00,0.358,G,102,30.566,G,102,,
13/10/2007 18:15,0.358,G,102,30.566,G,102,,
13/10/2007 18:30,0.358,G,102,30.566,G,102,,
13/10/2007 18:45,0.358,G,102,30.566,G,102,,
13/10/2007 19:00,0.358,G,102,30.566,G,102,,
13/10/2007 19:15,0.358,G,102,30.566,G,102,,
13/10/2007 19:30,0.358,G,102,30.566,G,102,,
13/10/2007 19:45,0.358,G,102,30.566,G,102,,
13/10/2007 20:00,0.358,G,102,30.566,G,102,,
13/10/2007 20:15,0.357,G,102,30.565,G,102,,
13/10/2007 20:30,0.358,G,102,30.566,G,102,,
13/10/2007 20:45,0.358,G,102,30.566,G,102,,
13/10/2007 21:00,0.358,G,102,30.566,G,102,,
13/10/2007 21:15,0.358,G,102,30.566,G,102,,
13/10/2007 21:30,0.358,G,102,30.566,G,102,,
13/10/2007 21:45,0.358,G,102,30.566,G,102,,
13/10/2007 22:00,0.358,G,102,30.566,G,102,,
13/10/2007 22:15,0.359,G,102,30.567,G,102,,
13/10/2007 22:30,0.359,G,102,30.567,G,102,,
13/10/2007 22:45,0.359,G,102,30.567,G,102,,
13/10/2007 23:00,0.359,G,102,30.567,G,102,,
13/10/2007 23:15,0.359,G,102,30.567,G,102,,
13/10/2007 23:30,0.359,G,102,30.567,G,102,,
13/10/2007 23:45,0.359,G,102,30.567,G,102,,
14/10/2007 00:00,0.359,G,102,30.567,G,102,,
14/10/2007 00:15,0.36,G,102,30.568,G,102,,
