Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
15/02/2016 20:45,0.726,G;Ed,102,26.786,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 21:00,0.724,G;Ed,102,26.784,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 21:15,0.724,G;Ed,102,26.784,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 21:30,0.722,G;Ed,102,26.782,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 21:45,0.725,G;Ed,102,26.785,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 22:00,0.723,G;Ed,102,26.783,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 22:15,0.722,G;Ed,102,26.782,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 22:30,0.721,G;Ed,102,26.781,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 22:45,0.723,G;Ed,102,26.783,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 23:00,0.721,G;Ed,102,26.781,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 23:15,0.72,G;Ed,102,26.78,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 23:30,0.72,G;Ed,102,26.78,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
15/02/2016 23:45,0.716,G;Ed,102,26.776,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 00:00,0.72,G;Ed,102,26.78,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 00:15,0.719,G;Ed,102,26.779,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 00:30,0.718,G;Ed,102,26.778,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 00:45,0.718,G;Ed,102,26.778,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 01:00,0.715,G;Ed,102,26.775,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 01:15,0.716,G;Ed,102,26.776,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 01:30,0.714,G;Ed,102,26.774,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 01:45,0.713,G;Ed,102,26.773,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 02:00,0.712,G;Ed,102,26.772,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 02:15,0.708,G;Ed,102,26.768,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 02:30,0.709,G;Ed,102,26.769,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 02:45,0.707,G;Ed,102,26.767,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 03:00,0.707,G;Ed,102,26.767,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 03:15,0.706,G;Ed,102,26.766,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 03:30,0.704,G;Ed,102,26.764,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 03:45,0.701,G;Ed,102,26.761,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 04:00,0.701,G;Ed,102,26.761,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 04:15,0.698,G;Ed,102,26.758,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 04:30,0.699,G;Ed,102,26.759,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 04:45,0.697,G;Ed,102,26.757,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 05:00,0.697,G;Ed,102,26.757,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 05:15,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 05:30,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 05:45,0.691,G;Ed,102,26.751,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 06:00,0.692,G;Ed,102,26.752,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 06:15,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 06:30,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 06:45,0.687,G;Ed,102,26.747,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 07:00,0.686,G;Ed,102,26.746,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 07:15,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 07:30,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 07:45,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 08:00,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 08:15,0.681,G;Ed,102,26.741,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 08:30,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 08:45,0.681,G;Ed,102,26.741,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 09:00,0.678,G;Ed,102,26.738,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 09:15,0.679,G;Ed,102,26.739,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 09:30,0.677,G;Ed,102,26.737,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 09:45,0.675,G;Ed,102,26.735,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 10:00,0.676,G;Ed,102,26.736,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 10:15,0.677,G;Ed,102,26.737,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 10:30,0.675,G;Ed,102,26.735,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 10:45,0.675,G;Ed,102,26.735,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 11:00,0.678,G;Ed,102,26.738,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 11:15,0.677,G;Ed,102,26.737,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 11:30,0.679,G;Ed,102,26.739,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 11:45,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 12:00,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 12:15,0.681,G;Ed,102,26.741,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 12:30,0.682,G;Ed,102,26.742,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 12:45,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 13:00,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 13:15,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 13:30,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 13:45,0.687,G;Ed,102,26.747,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 14:00,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 14:15,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 14:30,0.689,G;Ed,102,26.749,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 14:45,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 15:00,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 15:15,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 15:30,0.691,G;Ed,102,26.751,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 15:45,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 16:00,0.693,G;Ed,102,26.753,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 16:15,0.692,G;Ed,102,26.752,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 16:30,0.694,G;Ed,102,26.754,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 16:45,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 17:00,0.689,G;Ed,102,26.749,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 17:15,0.691,G;Ed,102,26.751,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 17:30,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 17:45,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 18:00,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 18:15,0.69,G;Ed,102,26.75,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 18:30,0.689,G;Ed,102,26.749,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 18:45,0.688,G;Ed,102,26.748,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 19:00,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 19:15,0.688,G;Ed,102,26.748,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 19:30,0.686,G;Ed,102,26.746,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 19:45,0.686,G;Ed,102,26.746,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 20:00,0.682,G;Ed,102,26.742,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 20:15,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 20:30,0.683,G;Ed,102,26.743,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 20:45,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 21:00,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 21:15,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 21:30,0.682,G;Ed,102,26.742,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 21:45,0.681,G;Ed,102,26.741,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 22:00,0.682,G;Ed,102,26.742,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 22:15,0.684,G;Ed,102,26.744,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 22:30,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 22:45,0.685,G;Ed,102,26.745,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 23:00,0.683,G;Ed,102,26.743,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 23:15,0.683,G;Ed,102,26.743,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 23:30,0.681,G;Ed,102,26.741,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
16/02/2016 23:45,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 00:00,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 00:15,0.68,G;Ed,102,26.74,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 00:30,0.678,G;Ed,102,26.738,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 00:45,0.677,G;Ed,102,26.737,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 01:00,0.673,G;Ed,102,26.733,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 01:15,0.672,G;Ed,102,26.732,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
17/02/2016 01:30,0.674,G;Ed,102,26.734,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
